"date","title","text","article_url","incautaciones","tires","year","month","year_month"
"2022/04/07 08:33:08","Decomisan 76 neumáticos extranjeros sin aval legal en Formosa","Ayer, en horas de la madrugada, efectivos del Escuadrón 5 “Pirané” desplegados sobre el kilómetro 127 de la Ruta Provincial Nº 1, localidad de El Colorado (FSA), inspeccionaron un camión con semirremolque y acoplado, en el que viajaba un ciudadano mayor de edad.

Al momento de la inspección, los funcionarios observaron a simple vista que en el acoplado se transportaban una gran cantidad de cubiertas de diferentes marcas, de los cuales el conductor no poseía la documentación correspondiente que avale el traslado de la mercadería.

Ante esa situación, en presencia de testigos, se contabilizaron un total de 76 neumáticos de procedencia extranjera. Además hallaron 668.500 pesos en efectivo.

El Juzgado Federal Nº 1 de Formosa ordenó la detención del involucrado como así también el secuestro de la mercadería, medio de transporte y elementos de interés para la causa en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/decomisan-76-neumaticos-extranjeros-sin-aval-legal-en-formosa","76 neumáticos",76,2022,4,2022.04
"2022/03/31 10:49:31","Decomisan 328 neumáticos extranjeros que eran trasladados en un camión","En horas de la tarde de ayer, efectivos del Escuadrón 13 “Iguazú” se encontraban desplegados sobre el kilómetro 1.606 de la Ruta Nacional Nº 12, Paraje Urugua-í, cuando inspeccionaron un camión con semirremolque Volkswagen, en el que viajaba un ciudadano mayor de edad.

Al efectuar el registro del rodado, los funcionarios observaron a simple vista que en el acoplado se transportaban una gran cantidad de cubiertas de diferentes marcas y rodados, cuyo conductor no contaba con la documentación que avale su tenencia y traslado.

Los gendarmes, ante testigos, contabilizaron un total de 328 neumáticos de procedencia extranjera.

El Juzgado Federal y la Fiscalía Federal de Eldorado orientaron el labrado de las actuaciones como así también el secuestro de la mercadería y elementos de interés para la causa en infracción a la Ley 22.415 “Código Aduanero”.

Asimismo, intervino en el operativo personal de AFIP-DGA Delegación Puerto Iguazú, quien confirmó el avaluó de las cubiertas, las mismas ascienden los 18.029.360 pesos argentinos.","https://www.argentina.gob.ar/noticias/decomisan-328-neumaticos-extranjeros-que-eran-trasladados-en-un-camion","328 neumáticos",328,2022,3,2022.03
"2022/03/18 13:03:27","Transporte de encomiendas trasladaba 479 cubiertas ilegales","Ayer, efectivos de la Patrulla Fija “Santa Lucía”, dependiente del Escuadrón 48 “Corrientes” efectuaban un control de prevención vial sobre el kilómetro 75 de la Ruta Nacional N°118, localidad de San Miguel, cuando detuvieron la marcha de un transporte de encomiendas para realizar un control físico y documentológico.

Al momento de la inspección, los funcionarios observaron la presencia de 479 neumáticos (cuatro de ellos con llantas colocadas) sin documentación que avale su traslado y 33 paquetes de encomiendas con mercadería de origen extranjero.

Frente a la posibilidad de encontrarse frente a un hecho ilícito, los gendarmes notificaron al Juzgado Federal N°1 de Corrientes, que dispuso el secuestro de las cubiertas, valuadas en 38.320.000 de pesos, y que el chofer quede supeditado a la causa.

El Magistrado también orientó la interdicción de las encomiendas restantes para su posterior apertura.","https://www.argentina.gob.ar/noticias/transporte-de-encomiendas-trasladaba-479-cubiertas-ilegales","479 cubiertas",479,2022,3,2022.03
"2022/03/15 09:48:32","Incautan en Misiones 369 neumáticos que eran trasladados en un transporte de encomiendas","Ayer, personal de la Sección Seguridad Vial “El Arco” perteneciente del Escuadrón 50 “Posadas”, se encontraban emplazados sobre la Ruta Nacional Nº 12, a la altura del límite con la provincia de Corrientes, cuando inspeccionaron un transporte de encomiendas.

Al comenzar con el registro físico y documentológico, los gendarmes constataron que el vehículo se encontraba en tránsito hacia otras provincias y hallaron en el sector de carga 369 neumáticos de diferentes rodados y de origen extranjero, las cuales no contaba con la documentación legal para su traslado.

El Juzgado Federal junto con la Fiscalía Federal de la ciudad de Posadas, orientaron el labrado de las actuaciones y el secuestro de la mercadería extranjera, en infracción a la Ley 22.415 “Código Aduanero”. Asimismo, intervino en el procedimiento AFIP-DGA de la ciudad, quien confirmó el avalúo de las cubiertas, la misma asciende los 29.120.000 pesos argentinos.","https://www.argentina.gob.ar/noticias/incautan-en-misiones-369-neumaticos-que-eran-trasladados-en-un-transporte-de-encomiendas","369 neumáticos",369,2022,3,2022.03
"2022/03/11 10:34:22","Envían 282 neumáticos como encomiendas","Ayer, efectivos de las Secciones de Seguridad “Paraná de las Palmas” y “Paraná Guazú”, que dependen del Escuadrón 63 “Zarate- Brazo Largo”, controlaron un transporte de envío de encomiendas, al encontrarse desplegados sobre el kilómetro 85,500 de la Ruta Nacional N° 12.

Cuando los uniformados registraron el sector de carga, contabilizaron 282 cubiertas de diferentes rodados y de origen extranjero, las cuales no contaban con la documentación legal para su transporte.

Los gendarmes dieron intervención al Juzgado Federal de Campana, quien orientó la identificación de remitentes y destinatarios de las encomiendas. Asimismo, el personal de AFP-DGA confirmó el avalúo de los neumáticos, por un total de 15.986.520 pesos argentinos.

Por disposición del Magistrado interviniente, los funcionarios decomisaron la mercadería en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/envian-282-neumaticos-como-encomiendas","282 neumáticos",282,2022,3,2022.03
"2022/03/10 16:04:19","Decomisan 20 neumáticos de origen extranjero","Ayer, en horas de la tarde, los efectivos de la Sección Vial “Pilar” mientras efectuaban controles sobre el kilómetro 10 de la Ruta Provincial N° 13, a la altura de Costa Sacate, detuvieron la marcha de un camión con su semirremolque, proveniente de Formosa y con destino Córdoba capital.

Al momento de la inspección, los funcionarios constataron 20 neumáticos de origen chino, de los cuales, el conductor no poseía ninguna documentación en infracción a la Ley 22.415 “Código Aduanero”.

El Juzgado Federal de Villa María dispuso el decomiso de la mercadería y que el ciudadano continúe con el itinerario.","https://www.argentina.gob.ar/noticias/decomisan-20-neumaticos-de-origen-extranjero","20 neumáticos",20,2022,3,2022.03
"2022/02/25 15:27:55","Secuestran en Entre Ríos 93 neumáticos enviados como encomiendas","Efectivos del Escuadrón 56 “Gualeguaychú”, mientras se encontraban emplazados a la altura del kilómetro 73 de la Ruta Nacional N° 14, detuvieron la marcha de un transporte de una empresa de encomiendas, a fines de efectuar el control correspondiente.

Durante el registro del semirremolque del camión, los gendarmes contabilizaron 93 neumáticos de distintos vehículos y marcas, los cuales presentaban diferentes remitentes y destinatarios.

Al encontrarse ante un presunto hecho en infracción a la Ley 22.415 (“Código Aduanero”, los uniformados procedieron a incautar la mercadería de origen extranjero (China y Brasil) procedente de la ciudad misionera de Eldorado con destino final el Partido de Tigre, provincia de Buenos Aires.

Intervino en el procedimiento, la Delegación AFIP DGA Gualeguaychú.","https://www.argentina.gob.ar/noticias/secuestran-en-entre-rios-93-neumaticos-enviados-como-encomiendas","93 neumáticos",93,2022,2,2022.02
"2022/01/13 10:34:09","Incautan 61 neumáticos ilegales en dos procedimientos","Ayer, efectivos de la Sección “Puerto Rico”, dependientes del Escuadrón 11 “San Ignacio”, realizaban tareas de patrullaje en la zona de Garuhape cuando procedieron al control de un camión marca Mercedes Benz, conducido por un ciudadano argentino.

Al momento de la inspección del rodado, los funcionarios observaron la presencia de 25 cubiertas para camiones de procedencia extranjera, por lo que al solicitarle la documentación aduanera para su traslado, el involucrado manifestó carecer de la misma.

Ante esta situación, intervino AFIP-DGA, que junto al Juzgado y la Fiscalía Federal de Oberá, orientaron el secuestro de la mercadería, -valuada en 1.303.088 pesos argentinos- el secuestro del rodado y que el conductor quede supeditado a la causa.

Por otro lado, durante la madrugada, miembros de la Sección Aristóbulo del Valle, dependientes del Escuadrón 9 “Oberá”, incautaron 36 neumáticos de distintas marcas y medidas, de origen China, al controlar un vehículo sobre la Ruta Provincial N°211, a la altura del comedor “3 Hermanas”, en la localidad de Dos de Mayo.

La mercadería, valuada en 593.909 pesos argentinos, era transportada sin el aval aduanero que justifique su tenencia, por lo que fue incautada por orientación del Juzgado y Fiscalía Federal de la ciudad de Oberá.","https://www.argentina.gob.ar/noticias/incautan-61-neumaticos-ilegales-en-dos-procedimientos","61 neumáticos",61,2022,1,2022.01
"2021/11/27 11:52:24","Secuestran 264 cubiertas que eran trasladadas en un camión de manera ilegal","En horas de la mañana de ayer, efectivos de la Sección Seguridad Vial “Basail” dependiente del Escuadrón 51 de Gendarmería, mientras efectuaban controles sobre la ruta nacional Nº 11 kilómetro 946. Inspeccionaron un camión con patente paraguaya. Al personal le llama la atención que la carga no esta distribuida de manera adecuada, al subir para verificar hallan precintados de neumáticos con la parte superior de las barandas.

El manifiesto de carga internacional exhibido por el chofer, expresaba el traslado de bobinas de papel. Ante esta anomalía el Juzgado Federal en turno orientó dar intervención al personal de la Dirección General de Aduana de la delegación Resistencia, con la finalidad de corroborar documentos y cortar los precintos.

Ante testigos, los funcionarios constataron que en el semirremolque transportaba 264 cubiertas de origen chino, sin la documentación respaldatoria que avale su tenencia.

El Juzgado Federal de Primera Instancia de Resistencia dispuso el decomiso de la mercadería en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/secuestran-264-cubiertas-que-eran-trasladadas-en-un-camion-de-manera-ilegal","264 cubiertas",264,2021,11,2021.11
"2021/10/31 12:24:41","Secuestran 15 toneladas de Amoníaco anhidro Industrial y más de 3 millones de pesos en cubiertas en dos procedimientos","Hoy integrantes de la Sección Seguridad “Rosario – Victoria”, en el peaje “Isla la Deseada” próximo a la localidad entrerriana de Victoria. Detectaron un vehículo de transporte de encomiendas, que se dirigía hacia la provincia de Buenos Aires. Como entre su carga trasladaba 48 neumáticos de origen extranjero (China) enviados por el mismo remitente sin los avales aduaneros. En presencia de funcionarios de la Aduana de la Delegación Diamante (E.R) se realizó el avalúo alcanzando el importe de $3.950.000.

Los neumáticos fueron incautados por los gendarmes por encontrarse en infracción a la Ley 22.415, con conocimiento del Juzgado Federal Nro. 1 de Paraná quedaron a disposición de DGA Delegación Diamante.

El segundo procedimiento ocurrió el pasado viernes, cuando efectivos del mismo Escuadrón, desplegados sobre el kilómetro 5,2 de la Ruta Nacional N°174, detuvieron la marcha de un transporte tipo tractor con tanque que circulaba desde Buenos Aires hacia la provincia de Entre Ríos.

Al controlar la documentación de la carga, los uniformados constataron que transportaba 15.680 kilos Amoníaco anhidro Industrial, sin el aval legal correspondiente.

Luego de tomar contacto con la Dirección del Registro y Fiscalización de Precursores Químicos del Ministerio de Seguridad, el personal de la Fuerza procedió a interdicción de la carga y el rodado en infracción a la Ley N° 26.045 de Precursores Químicos y al Decreto Reglamentario N°593/19.

Los precursores químicos son sustancias que pueden ser utilizadas para la producción, fabricación y reparación de estupefacientes y sustancias psicotrópicas, y que incorporan la estructura molecular al producto.","https://www.argentina.gob.ar/noticias/secuestran-15-toneladas-de-amoniaco-anhidro-industrial-y-mas-de-3-millones-de-pesos-en",NA,NA,2021,10,2021.1
"2021/10/20 11:53:22","Allanan dos inmuebles y decomisan mercadería de contrabando valuada en más de 30000000 pesos","Ayer, efectivos del Escuadrón 10 con apoyo de integrantes de la Unidad de Delitos Complejos y Procedimientos Judiciales, llevaron a cabo el registro de dos inmuebles ubicados en la localidad de Eldorado, donde se logró decomisar mercadería de origen extranjero del rubro calzado y cubiertas para vehículos, que no contaban con la justificación legal de su procedencia.

Como resultado de los allanamientos, los uniformados decomisaron 12.295 pares de zapatillas, más de 80 cubiertas para diferentes rodados, dos camionetas Toyota Hilux y un automóvil Chevrolet Corsa como así también dinero en efectivo de diversas denominaciones (pesos argentinos, dólares estadounidenses, reales y guaraníes).

La mercadería se encontraba en el lugar acopiada y acondicionada para su posterior despacho hacia los grandes centros urbanos del país. La cual se encontraba valuada en 30.438.355 pesos.

El Juzgado Federal y la Fiscalía Federal de Eldorado ordenaron la incautación de la totalidad de los elementos hallados y que ocho ciudadanos senegaleses quedarán supeditados a la causa en infracción a la Ley 22.415 “Código Aduanero”.

Asimismo, en el operativo intervino personal de AFIP-DGA de la ciudad de Puerto Iguazú, quien realizó la verificación para aforo de la mercadería, y la Dirección Nacional de Migraciones, que confeccionó las actas de declaraciones migratorias para los ciudadanos extranjeros.","https://www.argentina.gob.ar/noticias/allanan-dos-inmuebles-y-decomisan-mercaderia-de-contrabando-valuada-en-mas-de-30000000",NA,NA,2021,10,2021.1
"2021/09/05 13:16:47","Gendarmes descubren más de 20 kilos de marihuana trasladados en encomiendas","Ayer, efectivos de los Escuadrones 57 “Santo Tomé” y 50 “Posadas”, dieron curso a la apertura de cuatro encomiendas, bajo orientación del Juzgado Federal de Paso de los Libres y del Juzgado Federal de Posadas.

En tanto, los funcionarios de la Unidad correntina procedieron a efectuar el corte del embalaje de un bulto que había sido interdictado por personal de la Patrulla Fija “Cuay Grande” y constataron la presencia de dos bolsas de nylon negro recubiertas con espuma de poliuretano, las cuales contenían bolsas termoselladas con 18 paquetes amorfos envueltos en papel aluminio,con 9 kilos 710 gramos de “cannabis sativa”.

Asimismo, en una segunda apertura realizada ante testigos, se hallaron 8 kilos 19 gramos de la misma sustancia, en el interior de nueve paquetes amorfos envueltos en papel film transparente y bolsas termoselladas de distintos colores, que se encontraban dentro de dos cajas.

Por otro lado, cuando los uniformados de la Subunidad misionera abrieron una encomienda que había sido interdictada previamente, detectaron la existencia de dos bultos rectangulares envueltos en papel film y recubiertos con grasa de motor. Los mismos contenían marihuana por un peso de 2 kilos 495 gramos.

Los magistrados intervinientes dispusieron el secuestro de la droga hallada, totalizando 20 kilos 224 gramos, como así también el labrado de las actuaciones correspondientes, en infracción a la Ley N° 23.737.","https://www.argentina.gob.ar/noticias/gendarmes-descubren-mas-de-20-kilos-de-marihuana-trasladados-en-encomiendas",NA,NA,2021,9,2021.09
"2021/07/09 17:39:29","Transportaba 20 neumáticos entre viruta de madera","Hoy, personal dependiente del Escuadrón 6 “Concepción del Uruguay” con apoyo técnico del Escuadrón 63 “Zarate Brazo Largo”, inspeccionó un transporte de carga en un control vial sobre el kilómetro 164,5 de la autovía José Gervasio Artigas (Ruta Nacional 14) en San José, Departamento de Colón, provincia de Entre Ríos.

Durante el registro del camión, los funcionarios observaron una gran cantidad de pallets de madera, lo cual difería con lo declarado en el remito, por lo que procedieron a realizar una inspección más exhaustiva.

Consecuentemente, los gendarmes hallaron 20 neumáticos extranjeros ocultos entre la carga, sin la documentación correspondiente que avale el origen de los mismos, con un avalúo aproximado a los dos millones de pesos.

Intervino la Fiscalía y Juzgado Federal de Concepción del Uruguay, que dispusieron el secuestro del transporte y de los neumáticos, y que el ciudadano quede supeditado a la causa, por infracción a la ley 22.415 de Código Aduanero.","https://www.argentina.gob.ar/noticias/transportaba-20-neumaticos-entre-viruta-de-madera","20 neumáticos",20,2021,7,2021.07
"2021/07/09 14:51:38","Allanan siete inmuebles en una causa por contrabando de cubiertas en Formosa, Chaco y Santa Fe","Efectivos del Escuadrón 15 “Bajo Paraguay”, en trabajo mancomunado con el Escuadrón Núcleo 51 “Resistencia”, Escuadrón 16 “Clorinda” y otras Unidades de la Fuerza, dieron cumplimiento a un mandato judicial tramitado por el Juzgado Federal N° 2 de Formosa, con intervención de la Fiscalía Federal N° 2, por Averiguación de delito, tras realizar exhaustivas tareas de investigación durante cinco meses a fines de dar con los involucrados en el contrabando de cubiertas de diferentes modelos y rodados.

Fue así que, los funcionarios registraron ayer cinco domicilios en la ciudad formoseña de Clorinda, uno en la ciudad chaqueña de Resistencia y otro en la ciudad santafesina de El Trébol, donde se incautó un total de 712 cubiertas, cuatro camiones con acoplado, tres tractores y una camioneta 4x4.

Además, se secuestraron 4.030.920 pesos argentinos, 18.142 dólares estadounidenses, 4.322.990 guaraníes, una escopeta calibre 12/70 mm, un pistolón calibre 14, una pistola calibre 45, un revólver calibre 32, 210 municiones, 23 celulares, dos tablets, una máquina de contar billetes, entre otros dispositivos electrónicos.

El avalúo de lo decomisado alcanzó un total de 89.139.838 pesos.

El Magistrado interviniente dispuso la incautación de las cubiertas, los vehículos, el dinero en efectivo y demás elementos de interés para la causa, lo cual quedó a disposición de AFIP- DGA. Asimismo, orientó la imputación de 14 ciudadanos involucrados, quienes quedaron supeditados a la causa, por ""Encubrimiento de contrabando en flagrancia"".","https://www.argentina.gob.ar/noticias/allanan-siete-inmuebles-en-una-causa-por-contrabando-de-cubiertas-en-formosa-chaco-y-santa",NA,NA,2021,7,2021.07
"2021/07/09 13:10:36","Detienen a 5 integrantes de una organización dedicada al contrabando de mercadería en Mendoza","A raíz de una causa judicial tramitada ante el Juzgado Federal N° 3 de Mendoza, Secretaría Penal “D”, se realizó una investigación sobre una organización que se dedicaba al contrabando de mercadería en infracción a la Ley 22.415.

Como resultado de las pesquisas, el pasado 01 de julio del presente año, en la Sección “Punta de Vacas” dependiente del Escuadrón 27 “Uspallata”, se efectuó un control vehicular y documentológico sobre uno de los camiones que conducía uno de los choferes investigados. En ese marco, se secuestraron cuatro lingotes de 18 K de 250 gramos cada uno que intentaban de forma oculta sacar del país. El Magistrado interviniente dispuso la detención del conductor involucrado.

Como consecuencia de ese procedimiento, el 05 de julio se desencadenaron siete allanamientos sobre viviendas particulares y locales comerciales de Mendoza, los cuales posibilitaron la detención de cuatro integrantes de la organización criminal. Asimismo, se secuestraron vehículos y bienes suntuosos obtenidos a partir de las ganancias de la actividad ilícita. También, se dispuso la incautación de tabaco, cigarrillos y pegamento dental que se llevaba de manera ilícita hacia Chile; y de teléfonos celulares, zapatillas, indumentaria, bazar, neumáticos y electrodomésticos que ingresaban ilegalmente a nuestro país.

Además, durante el transcurso de la investigación se determinó que los investigados ingresaban clandestinamente mercadería desde el Estado Plurinacional de Bolivia, la que luego era comercializada en nuestro territorio.

Durante los múltiples allanamientos se secuestró: dinero en efectivo un total de 876.540 pesos y 1.376 dólares, también cheques por una suma de 143.595 pesos; elementos informáticos y teléfonos celulares y documentación.

El avalúo de la mercadería secuestrada supera los 11.000.000 de pesos.

Estos procedimientos contaron con la colaboración de integrantes del Escuadrón 28 “Tunuyán” y del Escuadrón 64 “Mendoza”.","https://www.argentina.gob.ar/noticias/detienen-5-integrantes-de-una-organizacion-dedicada-al-contrabando-de-mercaderia-en-mendoza",NA,NA,2021,7,2021.07
"2021/06/18 11:07:30","Ocultaban 30 kilos de cocaína dentro de los neumáticos de una camioneta","Efectivos de la Sección de Investigaciones Antidrogas “Aguaray”, con apoyo del Escuadrón 52 “Tartagal” y otras Unidades de la Fuerza, luego de llevar a cabo tareas de investigación y por orientación de la Fiscalía Descentralizada de Tartagal, se desplegaron sobre la intersección de las Rutas Nacionales Nº 34 Y Nº 81 y detuvieron la marcha de una camioneta Toyota Hilux.

Al momento de la inspección, los funcionarios observaron anomalías en los neumáticos del rodado con lo que procedieron a desarmar las cubiertas en donde hallaron que las mismas poseían un sistema de encastre con siete paquetes rectangulares cada uno que contenían una sustancia blanca.

Se realizó la prueba de campo Narcotest, la cual arrojó como resultado positivo para cocaína, alcanzando un peso total de 30 kilos 535 gramos.

Asimismo, dos personas quedaron detenidas.

Posteriormente y raíz de este procedimiento, la Fiscalía interviniente junto con el Juzgado Federal de Orán dispusieron la realización de ocho allanamientos en la ciudad de Tartagal y en la localidad de General Ballivián donde se decomisó dinero en efectivos, arma de fuego, rodados, proyectiles, balanzas, notebook, cámaras de seguridad, teléfonos celulares, latas de masilla, sellador sintético, cubiertas y demás elementos de interés para la causa.","https://www.argentina.gob.ar/noticias/ocultaban-30-kilos-de-cocaina-dentro-de-los-neumaticos-de-una-camioneta",NA,NA,2021,6,2021.06
"2021/05/09 10:24:57","Hallan en Misiones una camioneta abandonada con 341 kilos de marihuana","Ayer, al momento en que efectivos del Escuadrón 11 “San Ignacio” realizaban tareas de patrullaje por caminos secundarios que conectan con puertos clandestinos en el río Paraná en la zona de Paso Carreta, intentaron detener un vehículo Volkswagen Amarok que se aproximaba pero el conductor realizó una maniobra brusca y huyó en dirección al centro de la ciudad de San Ignacio.

Luego de efectuar un rastrillaje en la zona, los uniformados hallaron la camioneta sin ocupantes, con dos cubiertas averiadas y con las puertas trabadas. Asimismo, detectaron tanto en la cabina como en el sector de la caja, la presencia de bultos que contenían “ladrillos” similares a los utilizados para el traslado de estupefaciente.

Con conocimiento del Juzgado Federal y la Fiscalía Federal de Oberá, los funcionarios trasladaron el operativo hasta la Unidad a fines de abrir el rodado ante testigos, logrando extraer una bolsa tipo arpillera con cogollos de “cannabis sativa” y otras 12 que contenían 411 paquetes rectangulares de marihuana.

Por disposición del Magistrado interviniente, el personal de Gendarmería secuestró un total de 341 kilos 124 gramos del estupefaciente, en infracción a la Ley N° 23.737.","https://www.argentina.gob.ar/noticias/hallan-en-misiones-una-camioneta-abandonada-con-341-kilos-de-marihuana",NA,NA,2021,5,2021.05
"2021/02/27 00:00:00","Dos ciudadanas trasladaban 15 cubiertas extranjeras ilegalmente","En la tarde de ayer, efectivos del Escuadrón 16 ""Clorinda"", se desplazaban por la barrera de contención hídrica, un paso no habilitado conocido como “Yagua Cholo”, al momento de detener la marcha de un vehículo Renault tipo “traffic”, conducido por una mujer de nacionalidad argentina.

Del control de la parte trasera del rodado, resultó el secuestro de nueve cubiertas de origen extranjero, las cuales no contaban con el aval aduanero correspondiente.

En un segundo operativo, efectuado una hora después por integrantes de la misma Unidad, los gendarmes inspeccionaron un vehículo Renault Kangoo que circulaba por el mismo paso no habilitado.

Los uniformados registraron el sector de carga del rodado y hallaron seis cubiertas extranjeras de distintas marcas en su interior.

Al solicitar la documentación que justifique su tenencia y traslado, la ciudadana que conducía el vehículo carecía de la misma, por lo que los funcionarios procedieron a incautar la mercadería del rubro “Repuestos y Herramientas”, en infracción a la Ley 22.415.

Como resultado de ambos procedimientos, los funcionarios decomisaron un total de 15 cubiertas de contrabando, valuadas en 600.000 pesos argentinos, las cuales quedaron a disposición de AFIP-DGA.","https://www.argentina.gob.ar/noticias/dos-ciudadanas-trasladaban-15-cubiertas-extranjeras-ilegalmente","15 cubiertas",15,2021,2,2021.02
"2021/02/25 00:00:00","Adaptaron 14 cubiertas del camión para intentar traficar 273 kilos de cocaína","Integrantes dependientes del Escuadrón 59 “Santiago del Estero”, controlaron un camión de carga procedente del Norte del país con destino final Buenos Aires, sobre la Ruta Nacional N° 34.

Al momento de la inspección del rodado, los funcionarios observaron que el can antinarcóticos “Yasi” marcó la presencia de estupefaciente, al pasar por las ruedas del vehículo, por lo que se avanzó en la inspección de las mismas.

Los gendarmes extrajeron los neumáticos del camión y abrieron los mismos mediante herramientas de corte, detectando paquetes con estupefaciente ocultos en el interior de 14 cubiertas.

Se secuestró un total de 273 kilos de cocaína, como así también 2.900 dólares estadounidenses y 272.000 pesos argentinos, lo cual derivó en la detención de las dos personas involucradas, bajo la intervención del Juzgado Federal N° 2 de Santiago del Estero.","https://www.argentina.gob.ar/noticias/adaptaron-14-cubiertas-del-camion-para-intentar-traficar-273-kilos-de-cocaina","14 cubiertas",14,2021,2,2021.02
"2020/08/19 00:00:00","Hallan 32 kilos de hojas de coca ocultos en las ruedas de una grúa y de una camioneta","Esta mañana, personal de la Sección Seguridad Vial “Sinsacate” dependientes del Escuadrón Núcleo “Córdoba” efectuaban controles en el kilómetro 758 de la Ruta Nacional N° 9, cuando solicitaron la detención de una grúa de auxilio que transportaba una camioneta.

Los funcionarios, con el apoyo del can detector de narcóticos Tina, inspeccionaron la grúa como también la camioneta que auxiliaba y observaron que ambos vehículos llevaban neumáticos desinflados con un peso que no coincidía con las dimensiones.

Para intensificar el control, los gendarmes junto al conductor de la grúa y el propietario de la camioneta, se trasladaron hasta una gomería de la zona donde desarmaron las ruedas extrayendo paquetes con un total de 32 kilos 744 gramos de hojas de coca.

Se labraron las actuaciones pertinentes en infracción a la Ley 22.415 quedado las dos personas involucradas.","https://www.argentina.gob.ar/noticias/hallan-32-kilos-de-hojas-de-coca-ocultos-en-las-ruedas-de-una-grua-y-de-una-camioneta",NA,NA,2020,8,2020.08
"2020/01/08 00:00:00","Hallan cajas de pirotecnia ocultas en un camión que trasladaba tambores con mosto de uvas","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, incautó 13.664 unidades de pirotecnia que estaban ocultas en cajas ubicadas entre el container y la baranda del semirremolque de un camión. El procedimiento tuvo lugar en el kilómetro 1110, de la Ruta Nacional Nº 7, en Mendoza.

A las 23.55 de ayer, efectivos de la Patrulla Fija Los Árboles dependientes del Escuadrón 27 “Uspallata” detuvieron la marcha de un transporte de cargas internacionales que trasladaba tambores con mosto de uvas blancas. Durante la requisa, los uniformados observaron la presencia de cajas cubiertas con una lona.

Ante testigos se dio apertura de los elementos hallados, detectando variada cantidad de pirotecnia. Los funcionarios solicitaron al conductor, un ciudadano de nacionalidad argentina, el manifiesto de la carga pero carecía del mismo. Se procedió a labrar las actas de incautación, la mercadería quedó secuestrada e intervino la AFIP-DGA.","https://www.argentina.gob.ar/noticias/hallan-cajas-de-pirotecnia-ocultas-en-un-camion-que-trasladaba-tambores-con-mosto-de-uvas",NA,NA,2020,1,2020.01
"2019/12/30 00:00:00","Jujuy | Acondicionaba más de 36 kilos de cocaína en su camioneta","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, incautó 36 kilos 418 gramos de cocaína que eran transportados en un vehículo. Hay un detenido. El hecho ocurrió en la provincia de Jujuy.

Ayer, personal dependiente del Escuadrón Núcleo 53 “Jujuy”, mientras efectuaban un control nocturno sobre la Ruta Provincial N° 79, a la altura del acceso al paraje Los Colorados, fue embestido por una persona que circulaba en una camioneta Volkswagen Amarok a gran velocidad.

Inmediatamente, los uniformados iniciaron un seguimiento controlado del rodado, el cual quedó abandonado sobre la banquina, luego de que se dañara uno de sus neumáticos.

Durante un intenso rastrillaje en la zona, los funcionarios detectaron al conductor del vehículo escondido entre las malezas, como así también una mochila que había sido arrojada desde el mismo y contenía 17 paquetes rectangulares con cocaína.

Continuando con la inspección del sector de carga de la camioneta, ante testigos, los gendarmes hallaron otra mochila de las mismas características que la anterior, donde se trasladaban 18 “ladrillos” más. Se secuestró un total de 36 kilos 418 gramos del estupefaciente.

Intervino la Unidad Fiscal de Jujuy.","https://www.argentina.gob.ar/noticias/jujuy-acondicionaba-mas-de-36-kilos-de-cocaina-en-su-camioneta",NA,NA,2019,12,2019.12
"2019/10/23 00:00:00","Embistieron un control de Gendarmería cuando intentaban huir con 98 kilos de marihuana","Gendarmería Nacional, que depende del Ministerio de Seguridad de la Nación, secuestró 98 kilos 457 gramos de marihuana que eran traslados en un vehículo. Hay cuatro hombres detenidos. El hecho tuvo lugar en la provincia de Salta.

En altas horas de la noche de ayer, efectivos del Escuadrón 20 “Orán” con apoyo de las Secciones Seguridad Vial “Orán” y “Embarcación”, junto a otras Unidades de la Fuerza, mientras se encontraban realizando controles vehiculares sobre la Ruta Nacional Nº 34, a la altura del Paraje Elordi, intentaron interceptar una camioneta Toyota Hilux que circulaba a gran velocidad, cuyo conductor embistió el puesto de control al percatarse de la presencia del personal uniformado.

Inmediatamente, los gendarmes utilizaron una malla de seguridad con clavos huecos, la que sirvió para que se desinflaran los neumáticos del rodado y obligara a los ocupantes del mismo a detenerse a pocos metros, logrando detener a uno de ellos.

Al momento de la inspección del rodado, los funcionarios hallaron 114 paquetes rectangulares dentro de cinco mochilas camufladas. Luego, al llevar a cabo la prueba de campo Narcotest, arrojó como resultado positivo para “cannabis sativa” con un peso total de 98 kilos 457 gramos.

Posteriormente, se logró dar con otro de los ciudadanos que circulaba en la camioneta y, sobre la rotonda de la intersección de las Rutas Nacionales N° 34 y 50, y la Ruta Provincial N° 5, interceptaron un vehículo Chevrolet Aveo ocupado por dos hombres, quienes alertaban al otro rodado sobre posibles controles.

El Juzgado Federal de Orán dispuso la detención de los cuatro involucrados de nacionalidad argentina, el secuestro del estupefaciente como así también de los dos vehículos mencionados.","https://www.argentina.gob.ar/noticias/embistieron-un-control-de-gendarmeria-cuando-intentaban-huir-con-98-kilos-de-marihuana",NA,NA,2019,10,2019.1
